,did,lat_dest,long_dest,flow,hour
0,524,24.654,46.749,1,23:00
1,1291,24.753,46.721,1,23:00
2,1350,24.763,46.747,1,23:00
3,1353,24.763,46.618,1,23:00
4,1396,24.771,46.726,1,23:00
5,1480,24.788,46.681,1,23:00
6,1579,24.813,46.712,1,23:00
7,1605,24.82,46.686,1,23:00
8,1611,24.822,46.76,1,23:00
9,1619,24.826,46.739,1,23:00
10,1655,24.85,46.762,3,23:00
11,1688,24.886,46.804,1,23:00
12,1693,24.923,46.713,1,23:00
13,1697,24.948,46.705,2,23:00
